growth_rate,Conductance,Time_s,Temperature ( in C ),Catalyst Layer Thickness ( in nm ),Run_ID,Status_of_Exp,,,,,
4.472,0.00051785,1540,625,2,2,Success,,,,,
4.439,0.000517145,1542,625,2,2,Success,,,,,
4.956,0.000518367,1544,625,2,2,Success,,,,,
4.853,0.000518758,1546,625,2,2,Success,,,,,
4.32,0.000517622,1548,625,2,2,Success,,,,,
4.46,0.000517881,1550,625,2,2,Success,,,,,
4.494,0.000519226,1552,625,2,2,Success,,,,,
4.48,0.000520983,1554,625,2,2,Success,,,,,
4.357,0.00051824,1556,625,2,2,Success,,,,,
4.173,0.000517562,1558,625,2,2,Success,,,,,
4.217,0.00051718,1560,625,2,2,Success,,,,,
4.155,0.000517022,1562,625,2,2,Success,,,,,
4.342,0.000518949,1564,625,2,2,Success,,,,,
4.481,0.000518481,1566,625,2,2,Success,,,,,
4.509,0.000518261,1568,625,2,2,Success,,,,,
4.411,0.00051933,1570,625,2,2,Success,,,,,
4.355,0.000518401,1572,625,2,2,Success,,,,,
4.13,0.000520937,1574,625,2,2,Success,,,,,
4.09,0.00051793,1576,625,2,2,Success,,,,,
5.056,0.000518883,1578,625,2,2,Success,,,,,
5.227,0.00051684,1580,625,2,2,Success,,,,,
4.381,0.000515162,1582,625,2,2,Success,,,,,
4.343,0.000514979,1584,625,2,2,Success,,,,,
4.309,0.000514186,1586,625,2,2,Success,,,,,
4.182,0.000513813,1588,625,2,2,Success,,,,,
4.197,0.000513836,1590,625,2,2,Success,,,,,
4.195,0.000514953,1592,625,2,2,Success,,,,,
4.317,0.000514703,1594,625,2,2,Success,,,,,
4.259,0.000513509,1596,625,2,2,Success,,,,,
4.479,0.000513831,1598,625,2,2,Success,,,,,
4.419,0.000513665,1600,625,2,2,Success,,,,,
4.425,0.000515168,1602,625,2,2,Success,,,,,
4.213,0.000513862,1604,625,2,2,Success,,,,,
3.833,0.000514886,1606,625,2,2,Success,,,,,
3.944,0.000514547,1608,625,2,2,Success,,,,,
5.146,0.000513611,1610,625,2,2,Success,,,,,
5.269,0.000513143,1612,625,2,2,Success,,,,,
4.3,0.000514026,1614,625,2,2,Success,,,,,
4.044,0.00051453,1616,625,2,2,Success,,,,,
4.067,0.00051389,1618,625,2,2,Success,,,,,
4.072,0.000514307,1620,625,2,2,Success,,,,,
4.269,0.000514282,1622,625,2,2,Success,,,,,
4.408,0.000514878,1624,625,2,2,Success,,,,,
4.499,0.00051513,1626,625,2,2,Success,,,,,
4.394,0.000513741,1628,625,2,2,Success,,,,,
4.352,0.000512787,1630,625,2,2,Success,,,,,
4.282,0.000514277,1632,625,2,2,Success,,,,,
4.2,0.000513414,1634,625,2,2,Success,,,,,
4.124,0.000513266,1636,625,2,2,Success,,,,,
4.104,0.000513716,1638,625,2,2,Success,,,,,
4.406,0.000514429,1640,625,2,2,Success,,,,,
5.269,0.000515,1642,625,2,2,Success,,,,,
5.187,0.00051588,1644,625,2,2,Success,,,,,
4.179,0.000515534,1646,625,2,2,Success,,,,,
4.023,0.000515267,1648,625,2,2,Success,,,,,
3.959,0.000513711,1650,625,2,2,Success,,,,,
4.232,0.000512278,1652,625,2,2,Success,,,,,
4.425,0.0005136,1654,625,2,2,Success,,,,,
4.529,0.000513961,1656,625,2,2,Success,,,,,
4.527,0.000514487,1658,625,2,2,Success,,,,,
4.397,0.000512677,1660,625,2,2,Success,,,,,
4.058,0.000512977,1662,625,2,2,Success,,,,,
3.914,0.000512974,1664,625,2,2,Success,,,,,
3.818,0.000513245,1666,625,2,2,Success,,,,,
4.18,0.000514494,1668,625,2,2,Success,,,,,
4.341,0.000515141,1670,625,2,2,Success,,,,,
4.521,0.00051392,1672,625,2,2,Success,,,,,
4.606,0.000513674,1674,625,2,2,Success,,,,,
5.118,0.000514257,1676,625,2,2,Success,,,,,
4.672,0.000512647,1678,625,2,2,Success,,,,,
4.2,0.00051172,1680,625,2,2,Success,,,,,
4.414,0.000513105,1682,625,2,2,Success,,,,,
4.431,0.000512011,1684,625,2,2,Success,,,,,
4.472,0.000511995,1686,625,2,2,Success,,,,,
4.244,0.00051167,1688,625,2,2,Success,,,,,
4.097,0.000513005,1690,625,2,2,Success,,,,,
4.15,0.000512786,1692,625,2,2,Success,,,,,
4.208,0.000512738,1694,625,2,2,Success,,,,,
4.31,0.000513926,1696,625,2,2,Success,,,,,
4.38,0.000513039,1698,625,2,2,Success,,,,,
4.417,0.000513164,1700,625,2,2,Success,,,,,
4.437,0.000514269,1702,625,2,2,Success,,,,,
4.309,0.000512312,1704,625,2,2,Success,,,,,
4.13,0.000512601,1706,625,2,2,Success,,,,,
4.918,0.000511964,1708,625,2,2,Success,,,,,
4.947,0.000513923,1710,625,2,2,Success,,,,,
4.424,0.000514529,1712,625,2,2,Success,,,,,
4.532,0.000511752,1714,625,2,2,Success,,,,,
4.399,0.000510885,1716,625,2,2,Success,,,,,
4.215,0.000509881,1718,625,2,2,Success,,,,,
4.101,0.000511491,1720,625,2,2,Success,,,,,
4.102,0.000510332,1722,625,2,2,Success,,,,,
4.26,0.000510591,1724,625,2,2,Success,,,,,
4.277,0.000510993,1726,625,2,2,Success,,,,,
4.291,0.000511062,1728,625,2,2,Success,,,,,
4.271,0.000509896,1730,625,2,2,Success,,,,,
4.245,0.000509313,1732,625,2,2,Success,,,,,
4.313,0.00051024,1734,625,2,2,Success,,,,,
4.374,0.000510512,1736,625,2,2,Success,,,,,
4.247,0.000507341,1738,625,2,2,Success,,,,,
5.025,0.000507219,1740,625,2,2,Success,,,,,
5.073,0.000507974,1742,625,2,2,Success,,,,,
4.361,0.000509827,1744,625,2,2,Success,,,,,
4.32,0.000510969,1746,625,2,2,Success,,,,,
4.229,0.000507534,1748,625,2,2,Success,,,,,
4.259,0.000507259,1750,625,2,2,Success,,,,,
4.205,0.000507376,1752,625,2,2,Success,,,,,
4.128,0.000507411,1754,625,2,2,Success,,,,,
4.234,0.000504578,1756,625,2,2,Success,,,,,
4.368,0.00050572,1758,625,2,2,Success,,,,,
4.421,0.000505309,1760,625,2,2,Success,,,,,
4.428,0.000505462,1762,625,2,2,Success,,,,,
4.35,0.000504284,1764,625,2,2,Success,,,,,
4.129,0.000504941,1766,625,2,2,Success,,,,,
4.131,0.00050576,1768,625,2,2,Success,,,,,
4.091,0.000506805,1770,625,2,2,Success,,,,,
4.325,0.000506379,1772,625,2,2,Success,,,,,
5.077,0.000505638,1774,625,2,2,Success,,,,,
4.943,0.000504666,1776,625,2,2,Success,,,,,
4.34,0.00050488,1778,625,2,2,Success,,,,,
4.246,0.000506433,1780,625,2,2,Success,,,,,
4.226,0.000505471,1782,625,2,2,Success,,,,,
4.228,0.000505018,1784,625,2,2,Success,,,,,
4.3,0.000503774,1786,625,2,2,Success,,,,,
4.297,0.000503653,1788,625,2,2,Success,,,,,
4.335,0.000502247,1790,625,2,2,Success,,,,,
4.293,0.000504197,1792,625,2,2,Success,,,,,
4.31,0.000504668,1794,625,2,2,Success,,,,,
4.239,0.000507444,1796,625,2,2,Success,,,,,
4.384,0.000508235,1798,625,2,2,Success,,,,,
4.22,0.000508773,1800,625,2,2,Success,,,,,
4.086,0.000507895,1802,625,2,2,Success,,,,,
4.302,0.000506699,1804,625,2,2,Success,,,,,
4.982,0.000506767,1806,625,2,2,Success,,,,,
5.129,0.000505665,1808,625,2,2,Success,,,,,
4.204,0.000507351,1810,625,2,2,Success,,,,,
4.124,0.000505507,1812,625,2,2,Success,,,,,
4.235,0.000503607,1814,625,2,2,Success,,,,,
4.246,0.000503238,1816,625,2,2,Success,,,,,
4.316,0.000503901,1818,625,2,2,Success,,,,,
4.304,0.000504404,1820,625,2,2,Success,,,,,
4.213,0.000505193,1822,625,2,2,Success,,,,,
4.276,0.00050546,1824,625,2,2,Success,,,,,
4.289,0.000503619,1826,625,2,2,Success,,,,,
4.222,0.000504395,1828,625,2,2,Success,,,,,
4.147,0.000505734,1830,625,2,2,Success,,,,,
4.224,0.000505345,1832,625,2,2,Success,,,,,
4.151,0.000504056,1834,625,2,2,Success,,,,,
4.205,0.000503764,1836,625,2,2,Success,,,,,
4.258,0.000503938,1838,625,2,2,Success,,,,,
5.195,0.000503969,1840,625,2,2,Success,,,,,
4.984,0.000504295,1842,625,2,2,Success,,,,,
4.27,0.000504532,1844,625,2,2,Success,,,,,
4.227,0.00050623,1846,625,2,2,Success,,,,,
4.247,0.000504439,1848,625,2,2,Success,,,,,
4.3,0.000507083,1850,625,2,2,Success,,,,,
4.387,0.00050708,1852,625,2,2,Success,,,,,
4.373,0.000504149,1854,625,2,2,Success,,,,,
4.267,0.000506266,1856,625,2,2,Success,,,,,
4.265,0.0005054,1858,625,2,2,Success,,,,,
4.09,0.00050459,1860,625,2,2,Success,,,,,
4.129,0.000504023,1862,625,2,2,Success,,,,,
4.247,0.000505045,1864,625,2,2,Success,,,,,
4.215,0.000505172,1866,625,2,2,Success,,,,,
4.254,0.000504969,1868,625,2,2,Success,,,,,
4.247,0.000505799,1870,625,2,2,Success,,,,,
4.951,0.000505446,1872,625,2,2,Success,,,,,
5.09,0.000505067,1874,625,2,2,Success,,,,,
4.178,0.000504412,1876,625,2,2,Success,,,,,
4.177,0.000507332,1878,625,2,2,Success,,,,,
4.276,0.000505399,1880,625,2,2,Success,,,,,
4.383,0.000506223,1882,625,2,2,Success,,,,,
4.464,0.000504791,1884,625,2,2,Success,,,,,
4.279,0.000505078,1886,625,2,2,Success,,,,,
4.02,0.000505184,1888,625,2,2,Success,,,,,
3.89,0.000504924,1890,625,2,2,Success,,,,,
4.011,0.00050404,1892,625,2,2,Success,,,,,
4.09,0.000503075,1894,625,2,2,Success,,,,,
4.221,0.000505158,1896,625,2,2,Success,,,,,
4.416,0.000503983,1898,625,2,2,Success,,,,,
4.387,0.000503049,1900,625,2,2,Success,,,,,
4.342,0.000504661,1902,625,2,2,Success,,,,,
4.962,0.00050384,1904,625,2,2,Success,,,,,
4.791,0.000504266,1906,625,2,2,Success,,,,,
4.172,0.00050384,1908,625,2,2,Success,,,,,
4.236,0.000504006,1910,625,2,2,Success,,,,,
4.472,0.000503843,1912,625,2,2,Success,,,,,
4.42,0.00050285,1914,625,2,2,Success,,,,,
4.347,0.000504209,1916,625,2,2,Success,,,,,
4.23,0.00050305,1918,625,2,2,Success,,,,,
3.796,0.000504493,1920,625,2,2,Success,,,,,
3.805,0.000502156,1922,625,2,2,Success,,,,,
3.959,0.00050216,1924,625,2,2,Success,,,,,
4.131,0.000502535,1926,625,2,2,Success,,,,,
4.399,0.000502111,1928,625,2,2,Success,,,,,
4.37,0.000502125,1930,625,2,2,Success,,,,,
4.446,0.00050173,1932,625,2,2,Success,,,,,
4.337,0.000499892,1934,625,2,2,Success,,,,,
4.172,0.0005008,1936,625,2,2,Success,,,,,
4.631,0.000499812,1938,625,2,2,Success,,,,,
4.764,0.000499963,1940,625,2,2,Success,,,,,
4.372,0.000498652,1942,625,2,2,Success,,,,,
4.393,0.000498503,1944,625,2,2,Success,,,,,
4.502,0.000498395,1946,625,2,2,Success,,,,,
4.323,0.000497425,1948,625,2,2,Success,,,,,
4.004,0.000497759,1950,625,2,2,Success,,,,,
3.954,0.000498674,1952,625,2,2,Success,,,,,
3.938,0.000500239,1954,625,2,2,Success,,,,,
4.101,0.000498505,1956,625,2,2,Success,,,,,
4.345,0.000498572,1958,625,2,2,Success,,,,,
4.392,0.00049914,1960,625,2,2,Success,,,,,
4.344,0.00049833,1962,625,2,2,Success,,,,,
4.368,0.000498316,1964,625,2,2,Success,,,,,
4.196,0.000496656,1966,625,2,2,Success,,,,,
4.115,0.000498073,1968,625,2,2,Success,,,,,
4.79,0.000497313,1970,625,2,2,Success,,,,,
5.057,0.000498118,1972,625,2,2,Success,,,,,
4.322,0.000498914,1974,625,2,2,Success,,,,,
4.329,0.000498172,1976,625,2,2,Success,,,,,
4.135,0.000498388,1978,625,2,2,Success,,,,,
4.235,0.000498629,1980,625,2,2,Success,,,,,
4.219,0.000499174,1982,625,2,2,Success,,,,,
4.255,0.000498275,1984,625,2,2,Success,,,,,
4.217,0.000500176,1986,625,2,2,Success,,,,,
4.116,0.00049828,1988,625,2,2,Success,,,,,
4.27,0.000497831,1990,625,2,2,Success,,,,,
4.123,0.000498283,1992,625,2,2,Success,,,,,
4.138,0.00049855,1994,625,2,2,Success,,,,,
4.175,0.000497583,1996,625,2,2,Success,,,,,
4.213,0.00049765,1998,625,2,2,Success,,,,,
4.24,0.000497243,2000,625,2,2,Success,,,,,
5.077,0.000497299,2002,625,2,2,Success,,,,,
4.982,0.000497096,2004,625,2,2,Success,,,,,
4.078,0.000496845,2006,625,2,2,Success,,,,,
4.038,0.000496341,2008,625,2,2,Success,,,,,
3.975,0.000495063,2010,625,2,2,Success,,,,,
4.189,0.000495322,2012,625,2,2,Success,,,,,
4.298,0.000495985,2014,625,2,2,Success,,,,,
4.185,0.000493075,2016,625,2,2,Success,,,,,
4.156,0.000493764,2018,625,2,2,Success,,,,,
4.172,0.000493587,2020,625,2,2,Success,,,,,
3.995,0.000493514,2022,625,2,2,Success,,,,,
4.051,0.000493843,2024,625,2,2,Success,,,,,
4.259,0.000492696,2026,625,2,2,Success,,,,,
4.208,0.000493406,2028,625,2,2,Success,,,,,
4.357,0.00049279,2030,625,2,2,Success,,,,,
4.396,0.000493633,2032,625,2,2,Success,,,,,
4.283,0.000495367,2034,625,2,2,Success,,,,,
4.871,0.00049412,2036,625,2,2,Success,,,,,
4.651,0.000494864,2038,625,2,2,Success,,,,,
4.203,0.000497177,2040,625,2,2,Success,,,,,
4.339,0.000496874,2042,625,2,2,Success,,,,,
4.383,0.000498755,2044,625,2,2,Success,,,,,
4.473,0.000496814,2046,625,2,2,Success,,,,,
4.385,0.00049694,2048,625,2,2,Success,,,,,
4.212,0.00049668,2050,625,2,2,Success,,,,,
4.008,0.000496969,2052,625,2,2,Success,,,,,
3.933,0.000495072,2054,625,2,2,Success,,,,,
4.06,0.000494151,2056,625,2,2,Success,,,,,
4.207,0.000495173,2058,625,2,2,Success,,,,,
4.275,0.000493563,2060,625,2,2,Success,,,,,
4.349,0.000494903,2062,625,2,2,Success,,,,,
4.298,0.000494897,2064,625,2,2,Success,,,,,
4.243,0.000494211,2066,625,2,2,Success,,,,,
4.85,0.000492069,2068,625,2,2,Success,,,,,
4.872,0.000492026,2070,625,2,2,Success,,,,,
4.184,0.00049347,2072,625,2,2,Success,,,,,
4.21,0.000493112,2074,625,2,2,Success,,,,,
4.17,0.000492056,2076,625,2,2,Success,,,,,
4.164,0.000492986,2078,625,2,2,Success,,,,,
4.267,0.00049277,2080,625,2,2,Success,,,,,
4.228,0.000490782,2082,625,2,2,Success,,,,,
4.179,0.000491899,2084,625,2,2,Success,,,,,
4.216,0.000492811,2086,625,2,2,Success,,,,,
4.225,0.000491678,2088,625,2,2,Success,,,,,
4.329,0.000493064,2090,625,2,2,Success,,,,,
4.253,0.000492594,2092,625,2,2,Success,,,,,
4.246,0.000492959,2094,625,2,2,Success,,,,,
4.098,0.000490733,2096,625,2,2,Success,,,,,
4.149,0.000490616,2098,625,2,2,Success,,,,,
4.934,0.0004899,2100,625,2,2,Success,,,,,
5.035,0.000491192,2102,625,2,2,Success,,,,,
4.277,0.000489807,2104,625,2,2,Success,,,,,
4.364,0.000489216,2106,625,2,2,Success,,,,,
4.206,0.000489818,2108,625,2,2,Success,,,,,
4.148,0.000489794,2110,625,2,2,Success,,,,,
4.201,0.000490414,2112,625,2,2,Success,,,,,
4.018,0.000490537,2114,625,2,2,Success,,,,,
4.023,0.000491678,2116,625,2,2,Success,,,,,
4.151,0.000489093,2118,625,2,2,Success,,,,,
4.233,0.000490931,2120,625,2,2,Success,,,,,
4.3,0.000489232,2122,625,2,2,Success,,,,,
4.212,0.000488653,2124,625,2,2,Success,,,,,
4.179,0.0004893,2126,625,2,2,Success,,,,,
4.354,0.0004916,2128,625,2,2,Success,,,,,
4.286,0.000489339,2130,625,2,2,Success,,,,,
4.173,0.000488243,2132,625,2,2,Success,,,,,
4.936,0.000487082,2134,625,2,2,Success,,,,,
4.965,0.000488424,2136,625,2,2,Success,,,,,
4.316,0.000489157,2138,625,2,2,Success,,,,,
4.221,0.000488507,2140,625,2,2,Success,,,,,
4.239,0.000488662,2142,625,2,2,Success,,,,,
4.124,0.000487713,2144,625,2,2,Success,,,,,
4.17,0.000487595,2146,625,2,2,Success,,,,,
4.133,0.000487636,2148,625,2,2,Success,,,,,
4.174,0.00048721,2150,625,2,2,Success,,,,,
4.2,0.000486358,2152,625,2,2,Success,,,,,
4.253,0.000488927,2154,625,2,2,Success,,,,,
4.383,0.000488116,2156,625,2,2,Success,,,,,
4.286,0.000488557,2158,625,2,2,Success,,,,,
4.278,0.000488448,2160,625,2,2,Success,,,,,
4.238,0.000488796,2162,625,2,2,Success,,,,,
4.111,0.000489075,2164,625,2,2,Success,,,,,
4.798,0.000488253,2166,625,2,2,Success,,,,,
4.931,0.000489001,2168,625,2,2,Success,,,,,
4.254,0.000487659,2170,625,2,2,Success,,,,,
4.288,0.00048784,2172,625,2,2,Success,,,,,
4.273,0.000488462,2174,625,2,2,Success,,,,,
4.21,0.000488501,2176,625,2,2,Success,,,,,
4.061,0.000489212,2178,625,2,2,Success,,,,,
4.093,0.000489528,2180,625,2,2,Success,,,,,
4.068,0.00048824,2182,625,2,2,Success,,,,,
4.22,0.000487347,2184,625,2,2,Success,,,,,
4.332,0.000488721,2186,625,2,2,Success,,,,,
4.267,0.000487771,2188,625,2,2,Success,,,,,
4.226,0.000487059,2190,625,2,2,Success,,,,,
3.997,0.000486895,2192,625,2,2,Success,,,,,
4.135,0.000486455,2194,625,2,2,Success,,,,,
4.195,0.000486574,2196,625,2,2,Success,,,,,
4.125,0.000485937,2198,625,2,2,Success,,,,,
4.989,0.000488616,2200,625,2,2,Success,,,,,
5.099,0.00048939,2202,625,2,2,Success,,,,,
4.056,0.000488364,2204,625,2,2,Success,,,,,
4.136,0.000488309,2206,625,2,2,Success,,,,,
4.081,0.000489668,2208,625,2,2,Success,,,,,
4.094,0.000488422,2210,625,2,2,Success,,,,,
4.146,0.00048863,2212,625,2,2,Success,,,,,
4.252,0.000489174,2214,625,2,2,Success,,,,,
4.392,0.000487926,2216,625,2,2,Success,,,,,
4.316,0.000488814,2218,625,2,2,Success,,,,,
4.049,0.00048912,2220,625,2,2,Success,,,,,
3.896,0.0004888,2222,625,2,2,Success,,,,,
3.904,0.000486832,2224,625,2,2,Success,,,,,
4.132,0.000487399,2226,625,2,2,Success,,,,,
4.299,0.000488488,2228,625,2,2,Success,,,,,
4.202,0.000487314,2230,625,2,2,Success,,,,,
5.155,0.000487069,2232,625,2,2,Success,,,,,
4.929,0.00048907,2234,625,2,2,Success,,,,,
4.021,0.000488907,2236,625,2,2,Success,,,,,
4.029,0.000489101,2238,625,2,2,Success,,,,,
4.076,0.000490068,2240,625,2,2,Success,,,,,
4.241,0.000490402,2242,625,2,2,Success,,,,,
4.347,0.000489059,2244,625,2,2,Success,,,,,
4.246,0.00048755,2246,625,2,2,Success,,,,,
4.132,0.000487364,2248,625,2,2,Success,,,,,
4.03,0.000486888,2250,625,2,2,Success,,,,,
4.042,0.000486847,2252,625,2,2,Success,,,,,
4.018,0.000486658,2254,625,2,2,Success,,,,,
4.232,0.000486863,2256,625,2,2,Success,,,,,
4.264,0.000486675,2258,625,2,2,Success,,,,,
4.348,0.000485526,2260,625,2,2,Success,,,,,
4.263,0.000488734,2262,625,2,2,Success,,,,,
4.904,0.000486395,2264,625,2,2,Success,,,,,
4.627,0.00048525,2266,625,2,2,Success,,,,,
4.172,0.000488725,2268,625,2,2,Success,,,,,
4.24,0.000488867,2270,625,2,2,Success,,,,,
4.368,0.000486796,2272,625,2,2,Success,,,,,
4.401,0.000485964,2274,625,2,2,Success,,,,,
4.254,0.000486681,2276,625,2,2,Success,,,,,
4.224,0.00048745,2278,625,2,2,Success,,,,,
4.027,0.000486311,2280,625,2,2,Success,,,,,
3.878,0.000485918,2282,625,2,2,Success,,,,,
4.123,0.000487547,2284,625,2,2,Success,,,,,
4.322,0.000487155,2286,625,2,2,Success,,,,,
4.188,0.00048872,2288,625,2,2,Success,,,,,
4.307,0.000487413,2290,625,2,2,Success,,,,,
4.298,0.000488019,2292,625,2,2,Success,,,,,
4.28,0.000487438,2294,625,2,2,Success,,,,,
4.082,0.000487516,2296,625,2,2,Success,,,,,
4.796,0.000486048,2298,625,2,2,Success,,,,,
4.951,0.000485451,2300,625,2,2,Success,,,,,
4.103,0.00048684,2302,625,2,2,Success,,,,,
4.24,0.000486462,2304,625,2,2,Success,,,,,
4.212,0.000486896,2306,625,2,2,Success,,,,,
4.26,0.00048698,2308,625,2,2,Success,,,,,
4.108,0.000487348,2310,625,2,2,Success,,,,,
4.099,0.000487189,2312,625,2,2,Success,,,,,
4.142,0.000487601,2314,625,2,2,Success,,,,,
4.084,0.000485892,2316,625,2,2,Success,,,,,
4.18,0.000485728,2318,625,2,2,Success,,,,,
4.236,0.000485953,2320,625,2,2,Success,,,,,
4.185,0.000487161,2322,625,2,2,Success,,,,,
4.134,0.000486713,2324,625,2,2,Success,,,,,
4.107,0.000485943,2326,625,2,2,Success,,,,,
4.121,0.000486584,2328,625,2,2,Success,,,,,
4.978,0.000486696,2330,625,2,2,Success,,,,,
5.07,0.000487469,2332,625,2,2,Success,,,,,
4.171,0.000486047,2334,625,2,2,Success,,,,,
3.949,0.000485386,2336,625,2,2,Success,,,,,
3.885,0.000484655,2338,625,2,2,Success,,,,,
4.16,0.000483537,2340,625,2,2,Success,,,,,
4.16,0.000483847,2342,625,2,2,Success,,,,,
4.269,0.000484576,2344,625,2,2,Success,,,,,
4.325,0.00048305,2346,625,2,2,Success,,,,,
4.107,0.000483056,2348,625,2,2,Success,,,,,
4.147,0.000483028,2350,625,2,2,Success,,,,,
4.033,0.000483438,2352,625,2,2,Success,,,,,
4.06,0.000483981,2354,625,2,2,Success,,,,,
4.132,0.000483394,2356,625,2,2,Success,,,,,
4.282,0.000482702,2358,625,2,2,Success,,,,,
4.346,0.000485599,2360,625,2,2,Success,,,,,
5.064,0.000484661,2362,625,2,2,Success,,,,,
4.869,0.000485203,2364,625,2,2,Success,,,,,
3.811,0.000484898,2366,625,2,2,Success,,,,,
4.037,0.000484086,2368,625,2,2,Success,,,,,
4.244,0.000484831,2370,625,2,2,Success,,,,,
4.347,0.000484237,2372,625,2,2,Success,,,,,
4.415,0.00048445,2374,625,2,2,Success,,,,,
4.344,0.000484287,2376,625,2,2,Success,,,,,
4.07,0.000484103,2378,625,2,2,Success,,,,,
3.966,0.000485384,2380,625,2,2,Success,,,,,
3.959,0.00048483,2382,625,2,2,Success,,,,,
4.023,0.000484147,2384,625,2,2,Success,,,,,
4.108,0.000484268,2386,625,2,2,Success,,,,,
4.261,0.000484065,2388,625,2,2,Success,,,,,
4.273,0.000483993,2390,625,2,2,Success,,,,,
4.303,0.000482863,2392,625,2,2,Success,,,,,
4.212,0.000482572,2394,625,2,2,Success,,,,,
4.88,0.000483508,2396,625,2,2,Success,,,,,
4.885,0.000484794,2398,625,2,2,Success,,,,,
4.248,0.000483637,2400,625,2,2,Success,,,,,
4.292,0.000485215,2402,625,2,2,Success,,,,,
4.191,0.000483515,2404,625,2,2,Success,,,,,
4.283,0.000482158,2406,625,2,2,Success,,,,,
4.233,0.000483211,2408,625,2,2,Success,,,,,
3.977,0.000481711,2410,625,2,2,Success,,,,,
4.026,0.000481476,2412,625,2,2,Success,,,,,
3.971,0.000483168,2414,625,2,2,Success,,,,,
4.121,0.000483556,2416,625,2,2,Success,,,,,
4.245,0.000483142,2418,625,2,2,Success,,,,,
4.316,0.000481751,2420,625,2,2,Success,,,,,
4.355,0.000480073,2422,625,2,2,Success,,,,,
4.15,0.000480764,2424,625,2,2,Success,,,,,
4.003,0.000480888,2426,625,2,2,Success,,,,,
4.842,0.000480773,2428,625,2,2,Success,,,,,
4.947,0.000481384,2430,625,2,2,Success,,,,,
4.313,0.000481875,2432,625,2,2,Success,,,,,
4.319,0.000481274,2434,625,2,2,Success,,,,,
4.208,0.000483081,2436,625,2,2,Success,,,,,
4.153,0.000482294,2438,625,2,2,Success,,,,,
4.175,0.000481191,2440,625,2,2,Success,,,,,
3.864,0.000481268,2442,625,2,2,Success,,,,,
3.978,0.000481754,2444,625,2,2,Success,,,,,
4.121,0.000483091,2446,625,2,2,Success,,,,,
4.041,0.000481656,2448,625,2,2,Success,,,,,
4.238,0.000482506,2450,625,2,2,Success,,,,,
4.319,0.000481935,2452,625,2,2,Success,,,,,
4.165,0.000482308,2454,625,2,2,Success,,,,,
4.228,0.000481918,2456,625,2,2,Success,,,,,
4.045,0.000481025,2458,625,2,2,Success,,,,,
4.701,0.000481193,2460,625,2,2,Success,,,,,
4.787,0.000481157,2462,625,2,2,Success,,,,,
4.202,0.000481276,2464,625,2,2,Success,,,,,
4.21,0.000481691,2466,625,2,2,Success,,,,,
4.32,0.000482278,2468,625,2,2,Success,,,,,
4.206,0.000482557,2470,625,2,2,Success,,,,,
4.124,0.000480808,2472,625,2,2,Success,,,,,
4.096,0.00047972,2474,625,2,2,Success,,,,,
4.18,0.000480709,2476,625,2,2,Success,,,,,
4.149,0.000480169,2478,625,2,2,Success,,,,,
4.089,0.000480176,2480,625,2,2,Success,,,,,
4.245,0.000480215,2482,625,2,2,Success,,,,,
4.279,0.000478895,2484,625,2,2,Success,,,,,
4.096,0.000478955,2486,625,2,2,Success,,,,,
4.088,0.000478876,2488,625,2,2,Success,,,,,
4,0.000479674,2490,625,2,2,Success,,,,,
4.161,0.00047939,2492,625,2,2,Success,,,,,
4.873,0.000479615,2494,625,2,2,Success,,,,,
4.88,0.000480253,2496,625,2,2,Success,,,,,
4.218,0.000481197,2498,625,2,2,Success,,,,,
4.169,0.000480464,2500,625,2,2,Success,,,,,
4.111,0.000480538,2502,625,2,2,Success,,,,,
4.104,0.000480173,2504,625,2,2,Success,,,,,
4.12,0.000479291,2506,625,2,2,Success,,,,,
4.177,0.000478239,2508,625,2,2,Success,,,,,
4.132,0.000479427,2510,625,2,2,Success,,,,,
4.139,0.000478429,2512,625,2,2,Success,,,,,
